id,language_code,category_key,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,source_verified,source_url,publication_status,confidence,notes
ds_cografya_0069,ku-kmr,Cografya,"Li herêmên sar û ziwa, bi zivistanên dirêj û havînên kurt, kîjan cure giyayî bi piranî tê dîtin?",Giyayên çolê,Giyayên mêrgê,Giyayên zozanan,Giyayên çayîrê,A,"Giyayên çolê li herêmên sar û ziwa, bi zivistanên dirêj û havînên kurt, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Cold_desert,approved,0.95,
ds_cografya_0070,ku-kmr,Cografya,"Li herêmên germ û ziwa, bi barîna kêm, kîjan cure riwek bi piranî tê dîtin?",Daristana baranê,Kaktûs,Giyayên mêrgê,Daristana çamê,B,"Kaktûs li herêmên germ û ziwa, bi barîna kêm, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Cactus,approved,0.95,
ds_cografya_0071,ku-kmr,Cografya,"Li herêmên nêzîkî ekvatorê, bi germahî û barîna zêde, kîjan cure giyayî bi piranî tê dîtin?",Giyayên çolê,Giyayên zozanan,Giyayên mêrgê,Giyayên çayîrê,C,"Giyayên mêrgê li herêmên nêzîkî ekvatorê, bi germahî û barîna zêde, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Steppe,approved,0.95,
ds_cografya_0072,ku-kmr,Cografya,"Li herêmên sar, bi zivistanên dirêj û havînên kurt, kîjan cure giyayî bi piranî tê dîtin?",Giyayên mêrgê,Giyayên zozanan,Giyayên çayîrê,Giyayên çolê,D,"Giyayên çolê li herêmên sar, bi zivistanên dirêj û havînên kurt, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Cold_desert,approved,0.95,
ds_cografya_0073,ku-kmr,Cografya,"Li herêmên germ û nîvziwa, bi havînên dirêj û zivistanên kurt, kîjan cure giyayî bi piranî tê dîtin?",Giyayên mêrgê,Giyayên çolê,Giyayên zozanan,Giyayên çayîrê,A,"Giyayên mêrgê li herêmên germ û nîvziwa, bi havînên dirêj û zivistanên kurt, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Steppe,approved,0.95,
ds_cografya_0074,ku-kmr,Cografya,"Li herêmên bilind ên çiyayan, bi germahiya nizm, kîjan cure daristan tê dîtin?",Daristana baranê,Daristana çamê,Daristana pelçikan,Daristana taygayê,B,"Daristana çamê li herêmên bilind ên çiyayan, bi germahiya nizm, tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Pine_forest,approved,0.95,
ds_cografya_0075,ku-kmr,Cografya,"Li herêmên germ û ziwa, bi barîna kêm, kîjan cure giyayî bi piranî tê dîtin?",Giyayên mêrgê,Giyayên zozanan,Giyayên çolê,Giyayên çayîrê,C,"Giyayên çolê li herêmên germ û ziwa, bi barîna kêm, bi piranî tê dîtin.",1,verified,https://en.wikipedia.org/wiki/Desert,approved,0.95,
ds_cografya_0076,ku-kmr,Cografya,Kîjan okyanûs li navbera Amerîkaya Bakur û Ewropayê ye?,Okyanûsa Aram,Okyanûsa Hindî,Okyanûsa Başûr,Okyanûsa Atlantîk,D,"Okyanûsa Atlantîk li rojhilatê Amerîkaya Bakur û li rojavayê Ewropayê ye. Okyanûsa Aram li rojavayê Amerîkaya Bakur e, ne rojhilatê wê.",1,verified,https://en.wikipedia.org/wiki/Atlantic_Ocean,approved,0.95,
ds_cografya_0077,ku-kmr,Cografya,Kîjan parzemîn li nîvkada başûr bi temamî ye?,Awistralya,Asya,Afrîka,Amerîkaya Bakur,A,"Awistralya bi temamî li nîvkada başûr e. Asya û Amerîkaya Bakur bi piranî li nîvkada bakur in, Afrîka jî di navbera her du nîvkadan de ye.",1,verified,https://en.wikipedia.org/wiki/Australia_(continent),approved,0.95,
ds_cografya_0078,ku-kmr,Cografya,Kîjan okyanûs ji aliyê rûberê ve ji hemûyan mezintir e?,Okyanûsa Atlantîk,Okyanûsa Aram,Okyanûsa Hindî,Okyanûsa Başûr,B,Okyanûsa Aram bi qasî 165 milyon km² ye û ji hemû okyanûsan mezintir e. Ew ji %30 ji rûyê erdê digire.,1,verified,https://en.wikipedia.org/wiki/Pacific_Ocean,approved,0.95,
ds_cografya_0079,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %60 ji nifûsa cîhanê dihewîne?,Ewropa,Afrîka,Asya,Amerîkaya Başûr,C,"Asya bi qasî 4,7 milyar kesan nifûsa wê ye, ku ji %60 ji nifûsa cîhanê ye. Ew parzemîna herî qelebalix e.",1,verified,https://en.wikipedia.org/wiki/Asia,approved,0.95,
ds_cografya_0080,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û du parzemîn tê de ne?,Afrîka,Ewropa,Amerîkaya Bakur,Asya,D,"Asya bi qasî 44,5 milyon km² ye û ji %20 ji rûyê erdê digire. Ew ji hemû parzemînan mezintir e.",2,verified,https://en.wikipedia.org/wiki/Asia,approved,0.95,
ds_cografya_0081,ku-kmr,Cografya,Kîjan okyanûs li bakurê Asyayê ye?,Okyanûsa Arktîk,Okyanûsa Başûr,Okyanûsa Atlantîk,Okyanûsa Hindî,A,Okyanûsa Arktîk li bakurê Asyayê ye. Ew bi qasî 14 milyon km² ye û bi qeşayê hatiye nixumandin.,1,verified,https://en.wikipedia.org/wiki/Arctic_Ocean,approved,0.95,
ds_cografya_0082,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %30 ji rûyê erdê digire û li rojhilatê Okyanûsa Aram e?,Afrîka,Asya,Ewropa,Awistralya,B,"Asya li rojhilatê Okyanûsa Aram e û bi qasî 44,5 milyon km² ye. Ew ji hemû parzemînan mezintir e.",2,verified,https://en.wikipedia.org/wiki/Asia,approved,0.95,
ds_cografya_0083,ku-kmr,Cografya,Kîjan okyanûs li başûrê Asyayê ye?,Okyanûsa Atlantîk,Okyanûsa Arktîk,Okyanûsa Hindî,Okyanûsa Başûr,C,"Okyanûsa Hindî li başûrê Asyayê ye. Ew bi qasî 70,5 milyon km² ye û sêyemîn okyanûsa herî mezin e.",1,verified,https://en.wikipedia.org/wiki/Indian_Ocean,approved,0.95,
ds_cografya_0084,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Asya,Amerîkaya Başûr,Afrîka,D,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0085,ku-kmr,Cografya,Kîjan okyanûs li navbera Afrîkayê û Awistralyayê ye?,Okyanûsa Hindî,Okyanûsa Atlantîk,Okyanûsa Aram,Okyanûsa Arktîk,A,"Okyanûsa Hindî li navbera Afrîkayê û Awistralyayê ye. Ew bi qasî 70,5 milyon km² ye.",1,verified,https://en.wikipedia.org/wiki/Indian_Ocean,approved,0.95,
ds_cografya_0086,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %30 ji rûyê erdê digire û li bakurê Okyanûsa Hindî ye?,Afrîka,Asya,Ewropa,Awistralya,B,"Asya li bakurê Okyanûsa Hindî ye û bi qasî 44,5 milyon km² ye. Ew ji hemû parzemînan mezintir e.",2,verified,https://en.wikipedia.org/wiki/Asia,approved,0.95,
ds_cografya_0087,ku-kmr,Cografya,Kîjan okyanûs li navbera Amerîkaya Başûr û Afrîkayê ye?,Okyanûsa Aram,Okyanûsa Hindî,Okyanûsa Atlantîk,Okyanûsa Arktîk,C,"Okyanûsa Atlantîk li navbera Amerîkaya Başûr û Afrîkayê ye. Ew bi qasî 106,4 milyon km² ye.",1,verified,https://en.wikipedia.org/wiki/Atlantic_Ocean,approved,0.95,
ds_cografya_0088,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Asya,Amerîkaya Bakur,Afrîka,D,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0089,ku-kmr,Cografya,Kîjan okyanûs li bakurê Ewropayê ye?,Okyanûsa Arktîk,Okyanûsa Atlantîk,Okyanûsa Hindî,Okyanûsa Başûr,A,Okyanûsa Arktîk li bakurê Ewropayê ye. Ew bi qasî 14 milyon km² ye û bi qeşayê hatiye nixumandin.,1,verified,https://en.wikipedia.org/wiki/Arctic_Ocean,approved,0.95,
ds_cografya_0090,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û li rojhilatê Okyanûsa Aram e?,Afrîka,Asya,Ewropa,Awistralya,B,"Asya li rojhilatê Okyanûsa Aram e û bi qasî 44,5 milyon km² ye. Ew ji hemû parzemînan mezintir e.",2,verified,https://en.wikipedia.org/wiki/Asia,approved,0.95,
ds_cografya_0091,ku-kmr,Cografya,Kîjan okyanûs li navbera Ewropayê û Amerîkaya Bakur e?,Okyanûsa Arktîk,Okyanûsa Hindî,Okyanûsa Atlantîk,Okyanûsa Başûr,C,"Okyanûsa Atlantîk li navbera Ewropayê û Amerîkaya Bakur e. Ew bi qasî 106,4 milyon km² ye.",1,verified,https://en.wikipedia.org/wiki/Atlantic_Ocean,approved,0.95,
ds_cografya_0092,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %30 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Asya,Amerîkaya Başûr,Afrîka,D,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0093,ku-kmr,Cografya,Kîjan okyanûs li başûrê Awistralyayê ye?,Okyanûsa Başûr,Okyanûsa Hindî,Okyanûsa Atlantîk,Okyanûsa Arktîk,A,"Okyanûsa Başûr li başûrê Awistralyayê ye. Ew bi qasî 20,3 milyon km² ye.",1,verified,https://en.wikipedia.org/wiki/Southern_Ocean,approved,0.95,
ds_cografya_0094,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Afrîka,Asya,Amerîkaya Bakur,B,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0095,ku-kmr,Cografya,Kîjan okyanûs li navbera Asyayê û Amerîkaya Bakur e?,Okyanûsa Atlantîk,Okyanûsa Hindî,Okyanûsa Aram,Okyanûsa Arktîk,C,Okyanûsa Aram li navbera Asyayê û Amerîkaya Bakur e. Ew bi qasî 165 milyon km² ye.,1,verified,https://en.wikipedia.org/wiki/Pacific_Ocean,approved,0.95,
ds_cografya_0096,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %30 ji rûyê erdê digire û li rojhilatê Okyanûsa Hindî ye?,Asya,Afrîka,Ewropa,Awistralya,D,"Awistralya li rojhilatê Okyanûsa Hindî ye û bi qasî 8,5 milyon km² ye. Ew parzemîna herî biçûk e.",2,verified,https://en.wikipedia.org/wiki/Australia_(continent),approved,0.95,
ds_cografya_0097,ku-kmr,Cografya,Kîjan okyanûs li navbera Afrîkayê û Amerîkaya Başûr e?,Okyanûsa Atlantîk,Okyanûsa Aram,Okyanûsa Hindî,Okyanûsa Arktîk,A,"Okyanûsa Atlantîk li navbera Afrîkayê û Amerîkaya Başûr e. Ew bi qasî 106,4 milyon km² ye.",1,verified,https://en.wikipedia.org/wiki/Atlantic_Ocean,approved,0.95,
ds_cografya_0098,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %20 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Afrîka,Asya,Amerîkaya Bakur,B,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0099,ku-kmr,Cografya,Kîjan okyanûs li bakurê Amerîkaya Bakur e?,Okyanûsa Atlantîk,Okyanûsa Aram,Okyanûsa Arktîk,Okyanûsa Hindî,C,Okyanûsa Arktîk li bakurê Amerîkaya Bakur e. Ew bi qasî 14 milyon km² ye.,1,verified,https://en.wikipedia.org/wiki/Arctic_Ocean,approved,0.95,
ds_cografya_0100,ku-kmr,Cografya,Kîjan parzemîn bi qasî ji %30 ji rûyê erdê digire û li rojhilatê Okyanûsa Atlantîk e?,Ewropa,Asya,Amerîkaya Başûr,Afrîka,D,"Afrîka li rojhilatê Okyanûsa Atlantîk e û bi qasî 30,3 milyon km² ye. Ew duyemîn parzemîna herî mezin e.",2,verified,https://en.wikipedia.org/wiki/Africa,approved,0.95,
ds_cografya_0101,ku-kmr,Cografya,Paytextê welatê Kanada kîjan bajar e?,Ottawa,Toronto,Vancouver,Montreal,A,"Ottawa paytextê Kanadayê ye. Toronto, Vancouver û Montreal bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Ottawa,approved,0.95,
ds_cografya_0102,ku-kmr,Cografya,Kîjan welat paytexta wî Tokyo ye?,Çîn,Japonya,Korêya Başûr,Viyetnam,B,"Tokyo paytextê Japonyayê ye. Çîn Pekîn, Korêya Başûr Seûl û Viyetnam Hanoi wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Tokyo,approved,0.95,
ds_cografya_0103,ku-kmr,Cografya,Paytextê Awistralyayê kîjan bajar e?,Sidney,Melbourne,Canberra,Perth,C,"Canberra paytextê Awistralyayê ye. Sidney, Melbourne û Perth bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Canberra,approved,0.95,
ds_cografya_0104,ku-kmr,Cografya,Kîjan welat paytexta wî Ankara ye?,Îran,Yewnanistan,Bulgaristan,Tirkiye,D,"Ankara paytextê Tirkiyeyê ye. Îran Tehran, Yewnanistan Atîna û Bulgaristan Sofya wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Ankara,approved,0.95,
ds_cografya_0105,ku-kmr,Cografya,Paytextê Misirê kîjan bajar e?,Qahîre,Îskenderiye,Gize,Luksor,A,"Qahîre paytextê Misirê ye. Îskenderiye, Gize û Luksor bajarên din in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Cairo,approved,0.95,
ds_cografya_0106,ku-kmr,Cografya,Kîjan welat paytexta wî Parîs e?,Almanya,Fransa,Spanya,Portekîz,B,"Parîs paytextê Fransayê ye. Almanya Berlîn, Spanya Madrîd û Portekîz Lîzbon wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Paris,approved,0.95,
ds_cografya_0107,ku-kmr,Cografya,Paytextê Rûsyayê kîjan bajar e?,Sankt Petersburg,Novosîbîrsk,Moskova,Yekaterinburg,C,"Moskova paytextê Rûsyayê ye. Sankt Petersburg, Novosîbîrsk û Yekaterinburg bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Moscow,approved,0.95,
ds_cografya_0108,ku-kmr,Cografya,Kîjan welat paytexta wî Londra ye?,Skotland,Wales,Îrlenda,Îngilistan,D,"Londra paytextê Îngilistanê ye. Skotland Edînbûrg, Wales Cardiff û Îrlenda Dublîn wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/London,approved,0.95,
ds_cografya_0109,ku-kmr,Cografya,Paytextê Brezîlyayê kîjan bajar e?,Brasilia,Rio de Janeiro,Sao Paulo,Salvador,A,"Brasilia paytextê Brezîlyayê ye. Rio de Janeiro, Sao Paulo û Salvador bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Brasília,approved,0.95,
ds_cografya_0110,ku-kmr,Cografya,Kîjan welat paytexta wî Washington D.C. ye?,Kanada,Dewletên Yekbûyî,Meksîk,Kûba,B,"Washington D.C. paytextê Dewletên Yekbûyî ye. Kanada Ottawa, Meksîk Mexico City û Kûba Havana wek paytext bi kar tînin.",1,verified,"https://en.wikipedia.org/wiki/Washington,_D.C.",approved,0.95,
ds_cografya_0111,ku-kmr,Cografya,Paytextê Îtalyayê kîjan bajar e?,Mîlano,Napolî,Roma,Tûrîn,C,"Roma paytextê Îtalyayê ye. Mîlano, Napolî û Tûrîn bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Rome,approved,0.95,
ds_cografya_0112,ku-kmr,Cografya,Kîjan welat paytexta wî Berlîn e?,Awistirya,Swîsre,Holenda,Almanya,D,"Berlîn paytextê Almanyayê ye. Awistirya Viyana, Swîsre Bern û Holenda Amsterdam wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Berlin,approved,0.95,
ds_cografya_0113,ku-kmr,Cografya,Paytextê Spanyayê kîjan bajar e?,Madrîd,Barselona,Valensiya,Sevîlla,A,"Madrîd paytextê Spanyayê ye. Barselona, Valensiya û Sevîlla bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Madrid,approved,0.95,
ds_cografya_0114,ku-kmr,Cografya,Kîjan welat paytexta wî Pekîn e?,Japonya,Çîn,Korêya Bakur,Taywan,B,"Pekîn paytextê Çînê ye. Japonya Tokyo, Korêya Bakur Pyongyang û Taywan Taipei wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Beijing,approved,0.95,
ds_cografya_0115,ku-kmr,Cografya,Paytextê Meksîkê kîjan bajar e?,Guadalajara,Monterrey,Mexico City,Cancún,C,"Mexico City paytextê Meksîkê ye. Guadalajara, Monterrey û Cancún bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Mexico_City,approved,0.95,
ds_cografya_0116,ku-kmr,Cografya,Kîjan welat paytexta wî Atîna ye?,Tirkiye,Îtalya,Kîpros,Yewnanistan,D,"Atîna paytextê Yewnanistanê ye. Tirkiye Ankara, Îtalya Roma û Kîpros Nîkosya wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Athens,approved,0.95,
ds_cografya_0117,ku-kmr,Cografya,Paytextê Hindistanê kîjan bajar e?,Delhî,Mumbaî,Kolkata,Bengaluru,A,"Delhî paytextê Hindistanê ye. Mumbaî, Kolkata û Bengaluru bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/New_Delhi,approved,0.95,
ds_cografya_0118,ku-kmr,Cografya,Kîjan welat paytexta wî Seûl e?,Korêya Bakur,Korêya Başûr,Japonya,Çîn,B,"Seûl paytextê Korêya Başûr e. Korêya Bakur Pyongyang, Japonya Tokyo û Çîn Pekîn wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Seoul,approved,0.95,
ds_cografya_0119,ku-kmr,Cografya,Paytextê Arjantînê kîjan bajar e?,Córdoba,Rosario,Buenos Aires,Mendoza,C,"Buenos Aires paytextê Arjantînê ye. Córdoba, Rosario û Mendoza bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Buenos_Aires,approved,0.95,
ds_cografya_0120,ku-kmr,Cografya,Kîjan welat paytexta wî Viyana ye?,Almanya,Swîsre,Macaristan,Awistirya,D,"Viyana paytextê Awistiryayê ye. Almanya Berlîn, Swîsre Bern û Macaristan Budapeşt wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Vienna,approved,0.95,
ds_cografya_0121,ku-kmr,Cografya,Paytextê Afrîkaya Başûr kîjan bajar e?,Pretoria,Johannesburg,Cape Town,Durban,A,"Pretoria paytextê fermî yê Afrîkaya Başûr e. Johannesburg, Cape Town û Durban bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Pretoria,approved,0.95,
ds_cografya_0122,ku-kmr,Cografya,Kîjan welat paytexta wî Stockholm e?,Norwêc,Swêd,Danîmarka,Fînlenda,B,"Stockholm paytextê Swêdê ye. Norwêc Oslo, Danîmarka Kopenhag û Fînlenda Helsinki wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Stockholm,approved,0.95,
ds_cografya_0123,ku-kmr,Cografya,Paytextê Polonyayê kîjan bajar e?,Kraków,Gdańsk,Warsaw,Wrocław,C,"Warsaw paytextê Polonyayê ye. Kraków, Gdańsk û Wrocław bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Warsaw,approved,0.95,
ds_cografya_0124,ku-kmr,Cografya,Kîjan welat paytexta wî Tehran e?,Iraq,Efxanistan,Sûrî,Îran,D,"Tehran paytextê Îranê ye. Iraq Bexda, Efxanistan Kabûl û Sûrî Şam wek paytext bi kar tînin.",1,verified,https://en.wikipedia.org/wiki/Tehran,approved,0.95,
ds_cografya_0125,ku-kmr,Cografya,Paytextê Nîjeryayê kîjan bajar e?,Abuja,Lagos,Kano,Ibadan,A,"Abuja paytextê Nîjeryayê ye. Lagos, Kano û Ibadan bajarên mezin in lê ne paytext in.",1,verified,https://en.wikipedia.org/wiki/Abuja,approved,0.95,
ds_cografya_0126,ku-kmr,Cografya,"Ji bo çemekî ku di nav zinaran re derbas dibe û dikeve deştekê, kîjan têgih tê bikaranîn?",Zinar,Vadî,Çem,Gol,B,"Vadî, çemekî ku di nav zinaran re derbas dibe û dikeve deştekê, bi kurdî tê gotin. Zinar û çem ne têgihên rast in ji bo vê pênaseyê.",1,verified,https://en.wikipedia.org/wiki/Valley,approved,0.95,
ds_cografya_0127,ku-kmr,Cografya,Kîjan têgih ji bo erdekî bilind û pan re tê bikaranîn?,Deşta,Zinar,Plateau,Vadî,C,"Plateau, erdekî bilind û pan e ku ji derdora xwe bilindtir e. Deşta ne bilind e, zinar ne pan e, vadî jî ne bilind e.",1,verified,https://en.wikipedia.org/wiki/Plateau,approved,0.95,
ds_cografya_0128,ku-kmr,Cografya,"Li deverekê ku çemekî bi lez diherike û bi xwe re axê dibe, kîjan têgih tê bikaranîn?",Vadî,Çem,Gol,Delta,D,"Delta, çemekî ku bi xwe re axê dibe û li deverekê kom dike, tê gotin. Vadî û çem ne têgihên rast in ji bo vê pênaseyê.",2,verified,https://en.wikipedia.org/wiki/River_delta,approved,0.95,
ds_cografya_0129,ku-kmr,Cografya,Kîjan têgih ji bo erdekî nizm û pan re tê bikaranîn ku çemekî di nav re derbas dibe?,Deşta,Zinar,Plateau,Vadî,A,"Deşta, erdekî nizm û pan e ku çemekî di nav re derbas dibe. Zinar ne nizm e, plateau bilind e, vadî jî ne pan e.",1,verified,https://en.wikipedia.org/wiki/Plain,approved,0.95,
ds_cografya_0130,ku-kmr,Cografya,"Di navbera du çiyayan de, kîjan têgih ji bo erdekî nizm re tê bikaranîn?",Plateau,Vadî,Deşta,Delta,B,"Vadî, erdekî nizm e ku di navbera du çiyayan de ye. Plateau bilind e, deşta ne di navbera çiyayan de ye, delta jî li deverekê ye ku çem dikeve.",1,verified,https://en.wikipedia.org/wiki/Valley,approved,0.95,
ds_cografya_0131,ku-kmr,Cografya,Kîjan têgih ji bo erdekî bilind û pan re tê bikaranîn ku ji derdora xwe bilindtir e?,Zinar,Vadî,Plateau,Deşta,C,"Plateau, erdekî bilind û pan e ku ji derdora xwe bilindtir e. Zinar ne pan e, vadî nizm e, deşta jî ne bilind e.",1,verified,https://en.wikipedia.org/wiki/Plateau,approved,0.95,
ds_cografya_0132,ku-kmr,Cografya,"Li deverekê ku çemekî bi xwe re axê dibe û li ber devê deryayê kom dike, kîjan têgih tê bikaranîn?",Vadî,Plateau,Deşta,Delta,D,"Delta, çemekî ku bi xwe re axê dibe û li ber devê deryayê kom dike, tê gotin. Vadî û plateau ne têgihên rast in ji bo vê pênaseyê.",2,verified,https://en.wikipedia.org/wiki/River_delta,approved,0.95,
ds_cografya_0133,ku-kmr,Cografya,Kîjan têgih ji bo erdekî nizm û pan re tê bikaranîn ku ji aliyê çemekî ve tê avdan?,Deşta,Zinar,Plateau,Vadî,A,"Deşta, erdekî nizm û pan e ku ji aliyê çemekî ve tê avdan. Zinar ne nizm e, plateau bilind e, vadî jî ne pan e.",1,verified,https://en.wikipedia.org/wiki/Plain,approved,0.95,
ds_cografya_0134,ku-kmr,Cografya,"Di navbera du çiyayan de, kîjan têgih ji bo erdekî nizm re tê bikaranîn ku çemekî di nav re derbas dibe?",Plateau,Vadî,Deşta,Delta,B,"Vadî, erdekî nizm e ku di navbera du çiyayan de ye û çemekî di nav re derbas dibe. Plateau bilind e, deşta ne di navbera çiyayan de ye, delta jî li deverekê ye ku çem dikeve.",1,verified,https://en.wikipedia.org/wiki/Valley,approved,0.95,
ds_cografya_0135,ku-kmr,Cografya,Kîjan têgih ji bo erdekî bilind û pan re tê bikaranîn ku ji derdora xwe bilindtir e û bi gelemperî ji hêla çeman ve tê qut kirin?,Zinar,Vadî,Plateau,Deşta,C,"Plateau, erdekî bilind û pan e ku ji derdora xwe bilindtir e û bi gelemperî ji hêla çeman ve tê qut kirin. Zinar ne pan e, vadî nizm e, deşta jî ne bilind e.",2,verified,https://en.wikipedia.org/wiki/Plateau,approved,0.95,
ds_cografya_0136,ku-kmr,Cografya,"Li deverekê ku çemekî bi xwe re axê dibe û li ber devê deryayê kom dike, kîjan têgih tê bikaranîn?",Vadî,Plateau,Deşta,Delta,D,"Delta, çemekî ku bi xwe re axê dibe û li ber devê deryayê kom dike, tê gotin. Vadî û plateau ne têgihên rast in ji bo vê pênaseyê.",2,verified,https://en.wikipedia.org/wiki/River_delta,approved,0.95,
ds_cografya_0137,ku-kmr,Cografya,Kîjan têgih ji bo erdekî nizm û pan re tê bikaranîn ku ji aliyê çemekî ve tê avdan?,Deşta,Zinar,Plateau,Vadî,A,"Deşta, erdekî nizm û pan e ku ji aliyê çemekî ve tê avdan. Zinar ne nizm e, plateau bilind e, vadî jî ne pan e.",1,verified,https://en.wikipedia.org/wiki/Plain,approved,0.95,
ds_cografya_0138,ku-kmr,Cografya,"Di navbera du çiyayan de, kîjan têgih ji bo erdekî nizm re tê bikaranîn ku çemekî di nav re derbas dibe?",Plateau,Vadî,Deşta,Delta,B,"Vadî, erdekî nizm e ku di navbera du çiyayan de ye û çemekî di nav re derbas dibe. Plateau bilind e, deşta ne di navbera çiyayan de ye, delta jî li deverekê ye ku çem dikeve.",1,verified,https://en.wikipedia.org/wiki/Valley,approved,0.95,
ds_cografya_0139,ku-kmr,Cografya,Kîjan têgih ji bo erdekî bilind û pan re tê bikaranîn ku ji derdora xwe bilindtir e û bi gelemperî ji hêla çeman ve tê qut kirin?,Zinar,Vadî,Plateau,Deşta,C,"Plateau, erdekî bilind û pan e ku ji derdora xwe bilindtir e û bi gelemperî ji hêla çeman ve tê qut kirin. Zinar ne pan e, vadî nizm e, deşta jî ne bilind e.",2,verified,https://en.wikipedia.org/wiki/Plateau,approved,0.95,
ds_cografya_0140,ku-kmr,Cografya,"Li deverekê ku çemekî bi xwe re axê dibe û li ber devê deryayê kom dike, kîjan têgih tê bikaranîn?",Vadî,Plateau,Deşta,Delta,D,"Delta, çemekî ku bi xwe re axê dibe û li ber devê deryayê kom dike, tê gotin. Vadî û plateau ne têgihên rast in ji bo vê pênaseyê.",2,verified,https://en.wikipedia.org/wiki/River_delta,approved,0.95,
ds_cografya_0141,ku-kmr,Cografya,Kîjan têgih ji bo erdekî nizm û pan re tê bikaranîn ku ji aliyê çemekî ve tê avdan?,Deşta,Zinar,Plateau,Vadî,A,"Deşta, erdekî nizm û pan e ku ji aliyê çemekî ve tê avdan. Zinar ne nizm e, plateau bilind e, vadî jî ne pan e.",1,verified,https://en.wikipedia.org/wiki/Plain,approved,0.95,
