issueFingerprint,checkId,severity,sourceId,sourceRole,gateIncluded,productionLike,sourcePath,sourceRow,sourceRecordId,runtimeId,canonicalId,prompt,options,rawCorrectValue,parsedCorrectIndex,parsedCorrectText,explanation,category,difficulty,parserName,parserRule,originalSourceLocated,runtimeReachable,duplicateSourceCount,crossSourceDifference,adjudication,confidence,evidence,factualVerificationNeeded,KurmanciEditorNeeded,recommendedAction,safeForAutomaticFix
295fb4a247154ec83787c7a742973c18,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,100,offline_0099,offline_0099,"id:offline_0099|prompt:peyva ""nav"" ""söz"" anlamına gelir","Peyva ""nav"" ""söz"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""nav"" ""ad/isim"" demektir; ""peyiv"" ise ""söz"" anlamına gelir.",Ziman,5,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
62f149f86a8254c00cb3e9f9cf8ee044,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,104,offline_0103,offline_0103,"id:offline_0103|prompt:peyva ""zarok"" ""çocuk"" anlamına gelir","Peyva ""zarok"" ""çocuk"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""zarok"" için doğru anlam ""çocuk""tir.",Ziman,1,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
91c067599ecc085c78c5e26e64ce0ec7,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,105,offline_0104,offline_0104,"id:offline_0104|prompt:peyva ""zarok"" ""öğretmen"" anlamına gelir","Peyva ""zarok"" ""öğretmen"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""zarok"" ""çocuk"" demektir; ""mamoste"" ise ""öğretmen"" anlamına gelir.",Ziman,1,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
363ae39f7d81af26c01de35396c81a34,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,109,offline_0108,offline_0108,"id:offline_0108|prompt:peyva ""xwendekar"" ""öğrenci"" anlamına gelir","Peyva ""xwendekar"" ""öğrenci"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""xwendekar"" için doğru anlam ""öğrenci""tir.",Ziman,2,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
f64a3c61f43badb08027e968b25a0867,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,110,offline_0109,offline_0109,"id:offline_0109|prompt:peyva ""xwendekar"" ""grup"" anlamına gelir","Peyva ""xwendekar"" ""grup"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""xwendekar"" ""öğrenci"" demektir; ""kom"" ise ""grup"" anlamına gelir.",Ziman,2,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
83056d6e0fad7de50be9287903617914,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,114,offline_0113,offline_0113,"id:offline_0113|prompt:peyva ""rast"" ""doğru"" anlamına gelir","Peyva ""rast"" ""doğru"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""rast"" için doğru anlam ""doğru""tir.",Ziman,3,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
4f18c3ec53d64a76f849faf59e6de4aa,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,115,offline_0114,offline_0114,"id:offline_0114|prompt:peyva ""rast"" ""yanlış"" anlamına gelir","Peyva ""rast"" ""yanlış"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""rast"" ""doğru"" demektir; ""şaş"" ise ""yanlış"" anlamına gelir.",Ziman,3,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
93d4ed38bad1f998bacd5bf97fe53428,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,119,offline_0118,offline_0118,"id:offline_0118|prompt:peyva ""pir"" ""çok"" anlamına gelir","Peyva ""pir"" ""çok"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""pir"" için doğru anlam ""çok""tir.",Ziman,4,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
60114d17229d26d03a5ca4e60b03cd97,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,120,offline_0119,offline_0119,"id:offline_0119|prompt:peyva ""pir"" ""az"" anlamına gelir","Peyva ""pir"" ""az"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""pir"" ""çok"" demektir; ""kêm"" ise ""az"" anlamına gelir.",Ziman,4,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
df557e2ef97bb89ffaf98b50adeb554d,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,124,offline_0123,offline_0123,"id:offline_0123|prompt:peyva ""destpêk"" ""başlangıç"" anlamına gelir","Peyva ""destpêk"" ""başlangıç"" anlamına gelir.",Rast | Şaş | - | -,A,0,Rast,"""destpêk"" için doğru anlam ""başlangıç""tir.",Ziman,5,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
53c1250134afc0845a4275fc347bf6e8,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,125,offline_0124,offline_0124,"id:offline_0124|prompt:peyva ""destpêk"" ""son"" anlamına gelir","Peyva ""destpêk"" ""son"" anlamına gelir.",Rast | Şaş | - | -,B,1,Şaş,"""destpêk"" ""başlangıç"" demektir; ""dawî"" ise ""son"" anlamına gelir.",Ziman,5,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
58f1cc422d48e9c2e35ece888c6e0d14,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,132,offline_2006,offline_2006,"id:offline_2006|prompt:peyva ""şev"" bi tirkî ""gece"" ye","Peyva ""şev"" bi Tirkî ""gece"" ye.",Rast | Şaş | - | -,A,0,Rast,"""şev"" gece demektir; gündüz ise ""roj""tur.",Ziman,1,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
f279942d698600483f79bf3b1c097a5f,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,140,offline_2014,offline_2014,"id:offline_2014|prompt:cînavka ""em"" bi tirkî ""biz"" e","Cînavka ""em"" bi Tirkî ""biz"" e.",Rast | Şaş | - | -,A,0,Rast,"""em"" birinci çoğul kişi zamiridir: biz.",Ziman,2,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
823aa849218d81664d1ae37012dd3b47,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,147,offline_2021,offline_2021,"id:offline_2021|prompt:""bihar"" bi tirkî ""sonbahar"" e","""Bihar"" bi Tirkî ""sonbahar"" e.",Rast | Şaş | - | -,B,1,Şaş,"""bihar"" ilkbahardır; sonbahar ""payîz""dir.",Ziman,2,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
aab10df8876373a3304653b2a0924681,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,155,offline_2029,offline_2029,"id:offline_2029|prompt:""ez ê biçim"" dema bê (gelecek zaman) e","""Ez ê biçim"" dema bê (gelecek zaman) e.",Rast | Şaş | - | -,A,0,Rast,"""ê + b-"" kalıbı gelecek zamanı kurar: ez ê biçim = gideceğim.",Ziman,3,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
842aa3a869410cb4546be3149105f4e8,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,168,offline_2042,offline_2042,"id:offline_2042|prompt:tîpên ""e"" û ""ê"" di kurmancî de heman deng in","Tîpên ""e"" û ""ê"" di Kurmancî de heman deng in.",Rast | Şaş | - | -,B,1,Şaş,"""e"" kısa, ""ê"" ise kapalı uzun bir ünlüdür; farklı seslerdir.",Ziman,3,csv,letter_A_to_D,true,import_active_not_runtime,3,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=B; physicalCopies=3.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
e2537d4832b8ad6db3059d3a12bc37bb,duplicate_option,blocker,active_import_ready,import_candidate,true,true,supabase/questions_import_ready.csv,169,offline_2043,offline_2043,id:offline_2043|prompt:alfabeya kurmancî ya latînî ji 31 tîpan pêk tê,Alfabeya Kurmancî ya Latînî ji 31 tîpan pêk tê.,Rast | Şaş | - | -,A,0,Rast,Celadet Alî Bedirxan'ın düzenlediği Latin alfabesi 31 harftir.,Ziman,4,csv,letter_A_to_D,true,import_active_not_runtime,2,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=2.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
a6bf5e7fd7f3b4ca7077b05fc17e746b,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,396,offline_0379,offline_0379,id:offline_0379|prompt:'newroz' görseli çand içinde hangi kategoriye girer,'Newroz' görseli Çand içinde hangi kategoriye girer?,Çand | Cografya | Ziman | Muzîk,Çand,0,Çand,Newroz Kürt kültürü kategorisinde ele alınır.,Çand,1,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt='Newroz' görseli Çand içinde hangi kategoriye girer?; correct=Çand; rawCorrect=Çand; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
a9a3e8fb4c79eba91ba32188bc754cff,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,494,offline_0409,offline_0409,id:offline_0409|prompt:bu görseldeki 'ağıt' çand bağlamında nereye yakındır,Bu görseldeki 'ağıt' Çand bağlamında nereye yakındır?,Çand | Cografya | Ziman | Muzîk,Çand,0,Çand,ağıt Kürt kültürü kategorisinde ele alınır.,Çand,3,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt=Bu görseldeki 'ağıt' Çand bağlamında nereye yakındır?; correct=Çand; rawCorrect=Çand; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
d7366abb7afbd7b3bab1af615be4ec3d,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,593,offline_0533,offline_0533,id:offline_0533|prompt:bu görseldeki 'sözlü tarih' dîrok bağlamında nereye yakındır,Bu görseldeki 'sözlü tarih' Dîrok bağlamında nereye yakındır?,Dîrok | Muzîk | Spor | Kimya,Dîrok,0,Dîrok,sözlü tarih Kürt ve Kürdistan tarihi kategorisindeki kavramlardan biridir.,Dîrok,2,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt=Bu görseldeki 'sözlü tarih' Dîrok bağlamında nereye yakındır?; correct=Dîrok; rawCorrect=Dîrok; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
70ade47b252fc54eb562039ca6df91e7,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,634,offline_0541,offline_0541,id:offline_0541|prompt:'arkeoloji' görseli dîrok içinde hangi kategoriye girer,'arkeoloji' görseli Dîrok içinde hangi kategoriye girer?,Dîrok | Muzîk | Spor | Kimya,Dîrok,0,Dîrok,arkeoloji Kürt ve Kürdistan tarihi kategorisindeki kavramlardan biridir.,Dîrok,4,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt='arkeoloji' görseli Dîrok içinde hangi kategoriye girer?; correct=Dîrok; rawCorrect=Dîrok; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
df5f576bc1e94a8ac1f4a28fe70e2724,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,703,offline_0553,offline_0553,id:offline_0553|prompt:'yerleşik yaşam' görseli dîrok içinde hangi kategoriye girer,'yerleşik yaşam' görseli Dîrok içinde hangi kategoriye girer?,Dîrok | Muzîk | Spor | Kimya,Dîrok,0,Dîrok,yerleşik yaşam Kürt ve Kürdistan tarihi kategorisindeki kavramlardan biridir.,Dîrok,2,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt='yerleşik yaşam' görseli Dîrok içinde hangi kategoriye girer?; correct=Dîrok; rawCorrect=Dîrok; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
755befe5540b36d8e36927d5b6eb2e0a,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,727,offline_0561,offline_0561,id:offline_0561|prompt:'kültürel etkileşim' görseli dîrok içinde hangi kategoriye girer,'kültürel etkileşim' görseli Dîrok içinde hangi kategoriye girer?,Dîrok | Muzîk | Spor | Kimya,Dîrok,0,Dîrok,kültürel etkileşim Kürt ve Kürdistan tarihi kategorisindeki kavramlardan biridir.,Dîrok,4,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt='kültürel etkileşim' görseli Dîrok içinde hangi kategoriye girer?; correct=Dîrok; rawCorrect=Dîrok; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
6edde87ff474ec52860e2e7ab090fe28,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,1096,offline_0887,offline_0887,id:offline_0887|prompt:bu görseldeki 'def' muzîk bağlamında nereye yakındır,Bu görseldeki 'def' Muzîk bağlamında nereye yakındır?,Muzîk | Dîrok | Cografya | Ziman,Muzîk,0,Muzîk,def Kürt müziği kategorisinde ele alınır.,Muzîk,5,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt=Bu görseldeki 'def' Muzîk bağlamında nereye yakındır?; correct=Muzîk; rawCorrect=Muzîk; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
a3eb8e5e2b5275ddad5c3d5b1c3f58ee,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,1107,offline_0891,offline_0891,id:offline_0891|prompt:bu görseldeki 'erbane' muzîk bağlamında nereye yakındır,Bu görseldeki 'erbane' Muzîk bağlamında nereye yakındır?,Muzîk | Dîrok | Cografya | Ziman,Muzîk,0,Muzîk,erbane Kürt müziği kategorisinde ele alınır.,Muzîk,1,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt=Bu görseldeki 'erbane' Muzîk bağlamında nereye yakındır?; correct=Muzîk; rawCorrect=Muzîk; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
d7245695121479c2ad80b6fdce0d4616,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,1139,offline_0898,offline_0898,id:offline_0898|prompt:'nota' görseli muzîk içinde hangi kategoriye girer,'nota' görseli Muzîk içinde hangi kategoriye girer?,Muzîk | Dîrok | Cografya | Ziman,Muzîk,0,Muzîk,nota Kürt müziği kategorisinde ele alınır.,Muzîk,3,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt='nota' görseli Muzîk içinde hangi kategoriye girer?; correct=Muzîk; rawCorrect=Muzîk; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
81c76d711f29773e8d3cdd109ffaaf67,answer_leak,critical,offline_runtime_bank,runtime_primary,true,true,lib/src/data/offline_question_bank.dart,1161,offline_0906,offline_0906,id:offline_0906|prompt:bu görseldeki 'solo' muzîk bağlamında nereye yakındır,Bu görseldeki 'solo' Muzîk bağlamında nereye yakındır?,Muzîk | Dîrok | Cografya | Ziman,Muzîk,0,Muzîk,solo Kürt müziği kategorisinde ele alınır.,Muzîk,5,dart_quiz_question,exact_option_text,true,runtime_active,1,none,confirmed_data_defect,high,prompt=Bu görseldeki 'solo' Muzîk bağlamında nereye yakındır?; correct=Muzîk; rawCorrect=Muzîk; standalone normalized match was reviewed against context; physicalCopies=1.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
67ab27d48b48e5324072f1ddc7344f1a,answer_leak,critical,open_web_master,candidate_pool,false,false,supabase/2026-07-14_open_web_candidate_pool_master.csv,555,opentdb_remaining_0254,opentdb_remaining_0254,"id:opentdb_remaining_0254|prompt:who is the main character in ""the stanley parable""","Who is the main character in ""The Stanley Parable""?",Stanley | The Adventure Line | The Narrator | The Boss,A,0,Stanley,,Entertainment: Video Games,,csv,letter_A_to_D,true,unknown,3,none,confirmed_data_defect,high,"prompt=Who is the main character in ""The Stanley Parable""?; correct=Stanley; rawCorrect=A; standalone normalized match was reviewed against context; physicalCopies=3.",false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
5d9c7b1e28af059d8db837150fdd8d84,answer_leak,critical,open_web_master,candidate_pool,false,false,supabase/2026-07-14_open_web_candidate_pool_master.csv,579,opentdb_remaining_0278,opentdb_remaining_0278,id:opentdb_remaining_0278|prompt:carcassonne is based on which french town,Carcassonne is based on which French town?,Carcassonne | Paris | Marseille | Clermont-Ferrand,A,0,Carcassonne,,Entertainment: Board Games,,csv,letter_A_to_D,true,unknown,3,none,confirmed_data_defect,high,prompt=Carcassonne is based on which French town?; correct=Carcassonne; rawCorrect=A; standalone normalized match was reviewed against context; physicalCopies=3.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
b8b297bc612ee487e4b037a1790273e1,answer_leak,critical,open_web_master,candidate_pool,false,false,supabase/2026-07-14_open_web_candidate_pool_master.csv,586,opentdb_remaining_0285,opentdb_remaining_0285,id:opentdb_remaining_0285|prompt:europa universalis is a strategy video game based on which french board game,Europa Universalis is a strategy video game based on which French board game?,Europa Universalis | Europe and the Universe | Europa! | Power in Europe,A,0,Europa Universalis,,Entertainment: Board Games,,csv,letter_A_to_D,true,unknown,3,none,confirmed_data_defect,high,prompt=Europa Universalis is a strategy video game based on which French board game?; correct=Europa Universalis; rawCorrect=A; standalone normalized match was reviewed against context; physicalCopies=3.,false,true,Human editor should rewrite the prompt or replace the distractor set in a separately approved data-fix branch.,false
b8d0bc1549c99794cc26cf0b68c03245,duplicate_option,blocker,wave2_publish_candidates,publish_candidate,true,true,supabase/wave2_curated_publish_candidates.csv,9,wave2_00031,wave2_00031,"id:wave2_00031|prompt:di asta pêşketî de, di qada ziman de têgeha 'ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Ergatîf' di heman demê de wekî 'avahiya rêzimanî ya ku kirdeya lêkerên gerguhêz di dema borî de tewandî nîşan dide' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,Di dema borî ya lêkerên gerguhêz de kirde di rewşa tewandî de ye û bireser di rewşa binirte de dimîne; ev avahiya rêzimanî wekî 'ergatîf' tê binavkirin.,Ziman,,csv,letter_A_to_D,true,publish_candidate_not_runtime,3,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
0a3ee979a83e2755716f1d63b4ec4dc9,duplicate_option,blocker,wave2_publish_candidates,publish_candidate,true,true,supabase/wave2_curated_publish_candidates.csv,10,wave2_00033,wave2_00033,"id:wave2_00033|prompt:di asta pêşketî de, di qada ziman de têgeha 'ezafe' di heman demê de wekî 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' tê binavkirin","Di asta pêşketî de, di qada ziman de têgeha 'Ezafe' di heman demê de wekî 'têkiliya artêla mê (a) û nêr (ê) ya ku navdêran bi hev ve girê dide' tê binavkirin.",Rast | Şaş | - | -,A,0,Rast,"Ezafe, navdêrekê bi rengdêr an navdêrekê din ve girê dide û li gorî zayendê (mê: -a, nêr: -ê) diguhere; mînak 'kitêba min'.",Ziman,,csv,letter_A_to_D,true,publish_candidate_not_runtime,3,none,confirmed_data_defect,high,options=Rast | Şaş | - | -; duplicateForm=exact_duplicate; rawCorrect=A; physicalCopies=3.,false,true,Select distinct distractors through human editorial review; no automatic replacement is safe.,false
