severity,canonical_key,left_source,left_row,right_source,right_row,fields
warning,supabase_questions|wave2_02410,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2411,supabase/wave2_quarantine_for_further_review.csv,2393,explanation|difficulty|status
warning,supabase_questions|wave2_02410,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2411,supabase/wave2_reviewed.csv,2411,explanation|category|difficulty|status
warning,supabase_questions|wave2_02411,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2412,supabase/wave2_reviewed.csv,2412,explanation|category|difficulty|status
warning,supabase_questions|wave2_02411,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2412,supabase/wave2_quarantine_for_further_review.csv,2394,explanation|difficulty|status
warning,supabase_questions|wave2_02412,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2413,supabase/wave2_quarantine_for_further_review.csv,2395,explanation|difficulty|status
warning,supabase_questions|wave2_02412,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2413,supabase/wave2_reviewed.csv,2413,explanation|category|difficulty|status
warning,supabase_questions|wave2_02413,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2414,supabase/wave2_quarantine_for_further_review.csv,2396,explanation|difficulty|status
warning,supabase_questions|wave2_02413,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2414,supabase/wave2_reviewed.csv,2414,explanation|category|difficulty|status
warning,supabase_questions|wave2_02414,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2415,supabase/wave2_quarantine_for_further_review.csv,2397,explanation|difficulty|status
warning,supabase_questions|wave2_02414,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2415,supabase/wave2_reviewed.csv,2415,explanation|category|difficulty|status
warning,supabase_questions|wave2_02415,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2416,supabase/wave2_quarantine_for_further_review.csv,2398,explanation|difficulty|status
warning,supabase_questions|wave2_02415,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2416,supabase/wave2_reviewed.csv,2416,explanation|category|difficulty|status
warning,supabase_questions|wave2_02416,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2417,supabase/wave2_quarantine_for_further_review.csv,2399,explanation|difficulty|status
warning,supabase_questions|wave2_02416,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2417,supabase/wave2_reviewed.csv,2417,explanation|category|difficulty|status
warning,supabase_questions|wave2_02417,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2418,supabase/wave2_quarantine_for_further_review.csv,2400,explanation|difficulty|status
warning,supabase_questions|wave2_02417,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2418,supabase/wave2_reviewed.csv,2418,explanation|category|difficulty|status
warning,supabase_questions|wave2_02418,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2419,supabase/wave2_quarantine_for_further_review.csv,2401,explanation|difficulty|status
warning,supabase_questions|wave2_02418,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2419,supabase/wave2_reviewed.csv,2419,explanation|category|difficulty|status
warning,supabase_questions|wave2_02419,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2420,supabase/wave2_quarantine_for_further_review.csv,2402,explanation|difficulty|status
warning,supabase_questions|wave2_02419,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2420,supabase/wave2_reviewed.csv,2420,explanation|category|difficulty|status
warning,supabase_questions|wave2_02420,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2421,supabase/wave2_quarantine_for_further_review.csv,2403,explanation|difficulty|status
warning,supabase_questions|wave2_02420,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2421,supabase/wave2_reviewed.csv,2421,explanation|category|difficulty|status
warning,supabase_questions|wave2_02421,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2422,supabase/wave2_quarantine_for_further_review.csv,2404,explanation|difficulty|status
warning,supabase_questions|wave2_02421,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2422,supabase/wave2_reviewed.csv,2422,explanation|category|difficulty|status
warning,supabase_questions|wave2_02422,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2423,supabase/wave2_quarantine_for_further_review.csv,2405,explanation|difficulty|status
warning,supabase_questions|wave2_02422,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2423,supabase/wave2_reviewed.csv,2423,explanation|category|difficulty|status
warning,supabase_questions|wave2_02423,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2424,supabase/wave2_quarantine_for_further_review.csv,2406,explanation|difficulty|status
warning,supabase_questions|wave2_02423,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2424,supabase/wave2_reviewed.csv,2424,explanation|category|difficulty|status
warning,supabase_questions|wave2_02424,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2425,supabase/wave2_quarantine_for_further_review.csv,2407,explanation|difficulty|status
warning,supabase_questions|wave2_02424,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2425,supabase/wave2_reviewed.csv,2425,explanation|category|difficulty|status
warning,supabase_questions|wave2_02425,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2426,supabase/wave2_quarantine_for_further_review.csv,2408,explanation|difficulty|status
warning,supabase_questions|wave2_02425,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2426,supabase/wave2_reviewed.csv,2426,explanation|category|difficulty|status
warning,supabase_questions|wave2_02426,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2427,supabase/wave2_quarantine_for_further_review.csv,2409,explanation|difficulty|status
warning,supabase_questions|wave2_02426,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2427,supabase/wave2_reviewed.csv,2427,explanation|category|difficulty|status
warning,supabase_questions|wave2_02427,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2428,supabase/wave2_quarantine_for_further_review.csv,2410,explanation|difficulty|status
warning,supabase_questions|wave2_02427,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2428,supabase/wave2_reviewed.csv,2428,explanation|category|difficulty|status
warning,supabase_questions|wave2_02428,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2429,supabase/wave2_quarantine_for_further_review.csv,2411,explanation|difficulty|status
warning,supabase_questions|wave2_02428,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2429,supabase/wave2_reviewed.csv,2429,explanation|category|difficulty|status
warning,supabase_questions|wave2_02429,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2430,supabase/wave2_quarantine_for_further_review.csv,2412,explanation|difficulty|status
warning,supabase_questions|wave2_02429,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2430,supabase/wave2_reviewed.csv,2430,explanation|category|difficulty|status
warning,supabase_questions|wave2_02430,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2431,supabase/wave2_quarantine_for_further_review.csv,2413,explanation|difficulty|status
warning,supabase_questions|wave2_02430,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2431,supabase/wave2_reviewed.csv,2431,explanation|category|difficulty|status
warning,supabase_questions|wave2_02431,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2432,supabase/wave2_quarantine_for_further_review.csv,2414,explanation|difficulty|status
warning,supabase_questions|wave2_02431,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2432,supabase/wave2_reviewed.csv,2432,explanation|category|difficulty|status
warning,supabase_questions|wave2_02432,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2433,supabase/wave2_quarantine_for_further_review.csv,2415,explanation|difficulty|status
warning,supabase_questions|wave2_02432,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2433,supabase/wave2_reviewed.csv,2433,explanation|category|difficulty|status
warning,supabase_questions|wave2_02433,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2434,supabase/wave2_quarantine_for_further_review.csv,2416,explanation|difficulty|status
warning,supabase_questions|wave2_02433,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2434,supabase/wave2_reviewed.csv,2434,explanation|category|difficulty|status
warning,supabase_questions|wave2_02434,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2435,supabase/wave2_quarantine_for_further_review.csv,2417,explanation|difficulty|status
warning,supabase_questions|wave2_02434,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2435,supabase/wave2_reviewed.csv,2435,explanation|category|difficulty|status
warning,supabase_questions|wave2_02435,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2436,supabase/wave2_quarantine_for_further_review.csv,2418,explanation|difficulty|status
warning,supabase_questions|wave2_02435,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2436,supabase/wave2_reviewed.csv,2436,explanation|category|difficulty|status
warning,supabase_questions|wave2_02436,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2437,supabase/wave2_quarantine_for_further_review.csv,2419,explanation|difficulty|status
warning,supabase_questions|wave2_02436,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2437,supabase/wave2_reviewed.csv,2437,explanation|category|difficulty|status
warning,supabase_questions|wave2_02437,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2438,supabase/wave2_quarantine_for_further_review.csv,2420,explanation|difficulty|status
warning,supabase_questions|wave2_02437,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2438,supabase/wave2_reviewed.csv,2438,explanation|category|difficulty|status
warning,supabase_questions|wave2_02438,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2439,supabase/wave2_quarantine_for_further_review.csv,2421,explanation|difficulty|status
warning,supabase_questions|wave2_02438,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2439,supabase/wave2_reviewed.csv,2439,explanation|category|difficulty|status
warning,supabase_questions|wave2_02439,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2440,supabase/wave2_quarantine_for_further_review.csv,2422,explanation|difficulty|status
warning,supabase_questions|wave2_02439,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2440,supabase/wave2_reviewed.csv,2440,explanation|category|difficulty|status
warning,supabase_questions|wave2_02440,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2441,supabase/wave2_quarantine_for_further_review.csv,2423,explanation|difficulty|status
warning,supabase_questions|wave2_02440,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2441,supabase/wave2_reviewed.csv,2441,explanation|category|difficulty|status
warning,supabase_questions|wave2_02441,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2442,supabase/wave2_quarantine_for_further_review.csv,2424,explanation|difficulty|status
warning,supabase_questions|wave2_02441,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2442,supabase/wave2_reviewed.csv,2442,explanation|category|difficulty|status
warning,supabase_questions|wave2_02442,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2443,supabase/wave2_quarantine_for_further_review.csv,2425,explanation|difficulty|status
warning,supabase_questions|wave2_02442,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2443,supabase/wave2_reviewed.csv,2443,explanation|category|difficulty|status
warning,supabase_questions|wave2_02443,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2444,supabase/wave2_quarantine_for_further_review.csv,2426,explanation|difficulty|status
warning,supabase_questions|wave2_02443,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2444,supabase/wave2_reviewed.csv,2444,explanation|category|difficulty|status
warning,supabase_questions|wave2_02444,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2445,supabase/wave2_quarantine_for_further_review.csv,2427,explanation|difficulty|status
warning,supabase_questions|wave2_02444,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2445,supabase/wave2_reviewed.csv,2445,explanation|category|difficulty|status
warning,supabase_questions|wave2_02445,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2446,supabase/wave2_quarantine_for_further_review.csv,2428,explanation|difficulty|status
warning,supabase_questions|wave2_02445,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2446,supabase/wave2_reviewed.csv,2446,explanation|category|difficulty|status
warning,supabase_questions|wave2_02446,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2447,supabase/wave2_reviewed.csv,2447,explanation|category|difficulty|status
warning,supabase_questions|wave2_02446,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2447,supabase/wave2_quarantine_for_further_review.csv,2429,explanation|difficulty|status
warning,supabase_questions|wave2_02447,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2448,supabase/wave2_quarantine_for_further_review.csv,2430,explanation|difficulty|status
warning,supabase_questions|wave2_02447,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2448,supabase/wave2_reviewed.csv,2448,explanation|category|difficulty|status
warning,supabase_questions|wave2_02448,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2449,supabase/wave2_quarantine_for_further_review.csv,2431,explanation|difficulty|status
warning,supabase_questions|wave2_02448,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2449,supabase/wave2_reviewed.csv,2449,explanation|category|difficulty|status
warning,supabase_questions|wave2_02449,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2450,supabase/wave2_quarantine_for_further_review.csv,2432,explanation|difficulty|status
warning,supabase_questions|wave2_02449,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2450,supabase/wave2_reviewed.csv,2450,explanation|category|difficulty|status
warning,supabase_questions|wave2_02450,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2451,supabase/wave2_quarantine_for_further_review.csv,2433,explanation|difficulty|status
warning,supabase_questions|wave2_02450,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2451,supabase/wave2_reviewed.csv,2451,explanation|category|difficulty|status
warning,supabase_questions|wave2_02451,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2452,supabase/wave2_quarantine_for_further_review.csv,2434,explanation|difficulty|status
warning,supabase_questions|wave2_02451,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2452,supabase/wave2_reviewed.csv,2452,explanation|category|difficulty|status
warning,supabase_questions|wave2_02452,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2453,supabase/wave2_quarantine_for_further_review.csv,2435,explanation|difficulty|status
warning,supabase_questions|wave2_02452,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2453,supabase/wave2_reviewed.csv,2453,explanation|category|difficulty|status
warning,supabase_questions|wave2_02453,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2454,supabase/wave2_quarantine_for_further_review.csv,2436,explanation|difficulty|status
warning,supabase_questions|wave2_02453,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2454,supabase/wave2_reviewed.csv,2454,explanation|category|difficulty|status
warning,supabase_questions|wave2_02454,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2455,supabase/wave2_quarantine_for_further_review.csv,2437,explanation|difficulty|status
warning,supabase_questions|wave2_02454,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2455,supabase/wave2_reviewed.csv,2455,explanation|category|difficulty|status
warning,supabase_questions|wave2_02455,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2456,supabase/wave2_reviewed.csv,2456,explanation|category|difficulty|status
warning,supabase_questions|wave2_02455,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2456,supabase/wave2_quarantine_for_further_review.csv,2438,explanation|difficulty|status
warning,supabase_questions|wave2_02456,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2457,supabase/wave2_quarantine_for_further_review.csv,2439,explanation|difficulty|status
warning,supabase_questions|wave2_02456,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2457,supabase/wave2_reviewed.csv,2457,explanation|category|difficulty|status
warning,supabase_questions|wave2_02457,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2458,supabase/wave2_quarantine_for_further_review.csv,2440,explanation|difficulty|status
warning,supabase_questions|wave2_02457,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2458,supabase/wave2_reviewed.csv,2458,explanation|category|difficulty|status
warning,supabase_questions|wave2_02458,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2459,supabase/wave2_quarantine_for_further_review.csv,2441,explanation|difficulty|status
warning,supabase_questions|wave2_02458,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2459,supabase/wave2_reviewed.csv,2459,explanation|category|difficulty|status
warning,supabase_questions|wave2_02459,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2460,supabase/wave2_quarantine_for_further_review.csv,2442,explanation|difficulty|status
warning,supabase_questions|wave2_02459,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2460,supabase/wave2_reviewed.csv,2460,explanation|category|difficulty|status
warning,supabase_questions|wave2_02460,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2461,supabase/wave2_quarantine_for_further_review.csv,2443,explanation|difficulty|status
warning,supabase_questions|wave2_02460,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2461,supabase/wave2_reviewed.csv,2461,explanation|category|difficulty|status
warning,supabase_questions|wave2_02461,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2462,supabase/wave2_quarantine_for_further_review.csv,2444,explanation|difficulty|status
warning,supabase_questions|wave2_02461,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2462,supabase/wave2_reviewed.csv,2462,explanation|category|difficulty|status
warning,supabase_questions|wave2_02462,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2463,supabase/wave2_quarantine_for_further_review.csv,2445,explanation|difficulty|status
warning,supabase_questions|wave2_02462,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2463,supabase/wave2_reviewed.csv,2463,explanation|category|difficulty|status
warning,supabase_questions|wave2_02463,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2464,supabase/wave2_quarantine_for_further_review.csv,2446,explanation|difficulty|status
warning,supabase_questions|wave2_02463,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2464,supabase/wave2_reviewed.csv,2464,explanation|category|difficulty|status
warning,supabase_questions|wave2_02464,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2465,supabase/wave2_reviewed.csv,2465,explanation|category|difficulty|status
warning,supabase_questions|wave2_02464,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2465,supabase/wave2_quarantine_for_further_review.csv,2447,explanation|difficulty|status
warning,supabase_questions|wave2_02465,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2466,supabase/wave2_quarantine_for_further_review.csv,2448,explanation|difficulty|status
warning,supabase_questions|wave2_02465,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2466,supabase/wave2_reviewed.csv,2466,explanation|category|difficulty|status
warning,supabase_questions|wave2_02466,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2467,supabase/wave2_quarantine_for_further_review.csv,2449,explanation|difficulty|status
warning,supabase_questions|wave2_02466,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2467,supabase/wave2_reviewed.csv,2467,explanation|category|difficulty|status
warning,supabase_questions|wave2_02467,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2468,supabase/wave2_quarantine_for_further_review.csv,2450,explanation|difficulty|status
warning,supabase_questions|wave2_02467,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2468,supabase/wave2_reviewed.csv,2468,explanation|category|difficulty|status
warning,supabase_questions|wave2_02468,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2469,supabase/wave2_quarantine_for_further_review.csv,2451,explanation|difficulty|status
warning,supabase_questions|wave2_02468,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2469,supabase/wave2_reviewed.csv,2469,explanation|category|difficulty|status
warning,supabase_questions|wave2_02469,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2470,supabase/wave2_quarantine_for_further_review.csv,2452,explanation|difficulty|status
warning,supabase_questions|wave2_02469,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2470,supabase/wave2_reviewed.csv,2470,explanation|category|difficulty|status
warning,supabase_questions|wave2_02470,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2471,supabase/wave2_quarantine_for_further_review.csv,2453,explanation|difficulty|status
warning,supabase_questions|wave2_02470,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2471,supabase/wave2_reviewed.csv,2471,explanation|category|difficulty|status
warning,supabase_questions|wave2_02471,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2472,supabase/wave2_quarantine_for_further_review.csv,2454,explanation|difficulty|status
warning,supabase_questions|wave2_02471,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2472,supabase/wave2_reviewed.csv,2472,explanation|category|difficulty|status
warning,supabase_questions|wave2_02472,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2473,supabase/wave2_quarantine_for_further_review.csv,2455,explanation|difficulty|status
warning,supabase_questions|wave2_02472,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2473,supabase/wave2_reviewed.csv,2473,explanation|category|difficulty|status
warning,supabase_questions|wave2_02473,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2474,supabase/wave2_quarantine_for_further_review.csv,2456,explanation|difficulty|status
warning,supabase_questions|wave2_02473,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2474,supabase/wave2_reviewed.csv,2474,explanation|category|difficulty|status
warning,supabase_questions|wave2_02474,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2475,supabase/wave2_quarantine_for_further_review.csv,2457,explanation|difficulty|status
warning,supabase_questions|wave2_02474,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2475,supabase/wave2_reviewed.csv,2475,explanation|category|difficulty|status
warning,supabase_questions|wave2_02475,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2476,supabase/wave2_quarantine_for_further_review.csv,2458,explanation|difficulty|status
warning,supabase_questions|wave2_02475,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2476,supabase/wave2_reviewed.csv,2476,explanation|category|difficulty|status
warning,supabase_questions|wave2_02476,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2477,supabase/wave2_quarantine_for_further_review.csv,2459,explanation|difficulty|status
warning,supabase_questions|wave2_02476,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2477,supabase/wave2_reviewed.csv,2477,explanation|category|difficulty|status
warning,supabase_questions|wave2_02477,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2478,supabase/wave2_quarantine_for_further_review.csv,2460,explanation|difficulty|status
warning,supabase_questions|wave2_02477,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2478,supabase/wave2_reviewed.csv,2478,explanation|category|difficulty|status
warning,supabase_questions|wave2_02478,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2479,supabase/wave2_quarantine_for_further_review.csv,2461,explanation|difficulty|status
warning,supabase_questions|wave2_02478,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2479,supabase/wave2_reviewed.csv,2479,explanation|category|difficulty|status
warning,supabase_questions|wave2_02479,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2480,supabase/wave2_quarantine_for_further_review.csv,2462,explanation|difficulty|status
warning,supabase_questions|wave2_02479,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2480,supabase/wave2_reviewed.csv,2480,explanation|category|difficulty|status
warning,supabase_questions|wave2_02480,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2481,supabase/wave2_quarantine_for_further_review.csv,2463,explanation|difficulty|status
warning,supabase_questions|wave2_02480,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2481,supabase/wave2_reviewed.csv,2481,explanation|category|difficulty|status
warning,supabase_questions|wave2_02481,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2482,supabase/wave2_quarantine_for_further_review.csv,2464,explanation|difficulty|status
warning,supabase_questions|wave2_02481,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2482,supabase/wave2_reviewed.csv,2482,explanation|category|difficulty|status
warning,supabase_questions|wave2_02482,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2483,supabase/wave2_quarantine_for_further_review.csv,2465,explanation|difficulty|status
warning,supabase_questions|wave2_02482,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2483,supabase/wave2_reviewed.csv,2483,explanation|category|difficulty|status
warning,supabase_questions|wave2_02483,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2484,supabase/wave2_quarantine_for_further_review.csv,2466,explanation|difficulty|status
warning,supabase_questions|wave2_02483,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2484,supabase/wave2_reviewed.csv,2484,explanation|category|difficulty|status
warning,supabase_questions|wave2_02484,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2485,supabase/wave2_quarantine_for_further_review.csv,2467,explanation|difficulty|status
warning,supabase_questions|wave2_02484,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2485,supabase/wave2_reviewed.csv,2485,explanation|category|difficulty|status
warning,supabase_questions|wave2_02485,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv,2486,supabase/wave2_quarantine_for_further_review.csv,2468,explanation|difficulty|status
